ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0022409	positive regulation of cell-cell adhesion	72/2625	276/18862	5.49507205221653e-08	1.35640358536913e-05	1.05320286238693e-05	TNFRSF14/RUNX3/VCAM1/SPTA1/XCL1/SELE/SOX13/CD55/HLX/DUSP10/ITPKB/ZP4/KIF26B/NLRP3/IL2RA/GATA3/ZMIZ1/GPAM/CD44/MDK/CD5/ZBTB16/SLC7A1/HSPH1/TNFSF13B/FOXA1/TJP1/IL4R/NOD2/CX3CL1/PIK3R6/MALT1/FUT3/CD70/ICAM1/PLAUR/GLI2/DPP4/ICOS/SRC/BMP7/RUNX1/TGFBR2/SELENOK/MAGI1/NFKBIZ/CD86/IL12A/CXCL13/IL2/IL21/IL15/FGB/IL7R/PIK3R1/AP3B1/MEGF10/CD74/CD83/HLA-E/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CARD11/GLI3/RIPK2/HAS2/CD274/ANXA1/SYK/PAK3	72
GO:0051960	regulation of nervous system development	99/2625	422/18862	7.00389519387937e-08	1.61188637085781e-05	1.25157685952882e-05	SKI/EPHB2/ADGRL2/LPAR3/NGF/TNR/PLXNA2/DUSP10/NRP1/ZNF365/EGR2/LRRTM3/DLG5/SLIT1/ASCL2/ARNTL/CAPRIN1/MDK/MAP6/TENM4/CTSC/VSTM5/DRD2/SORL1/CLSTN3/DIP2B/PLXNC1/RNF6/WASF3/SLITRK1/SLITRK6/DCT/DICER1/PRTG/SOX8/CX3CL1/IST1/NTN1/TRPV2/NOG/STK11/LDLR/NRXN1/RTN4/LRP2/EPHA4/SERPINE2/NKX2-2/BMP7/TIAM1/LRRN1/PPARG/RARB/GORASP1/DAG1/ROBO2/ROBO1/SEMA5B/KALRN/EPHB1/CLSTN2/PRKCI/NLGN1/MAP3K13/IL1RAP/SLIT2/RUFY3/GRID2/PPP3CA/RAPGEF2/VEGFC/MAP1B/MAN2A1/CDKL3/CTNNA1/VEGFA/TPBG/EPHA7/UFL1/OPRM1/TIAM2/GLI3/LIMK1/SEMA3C/SEMA3E/SEMA3A/SEMA3D/ELAPOR2/CUX1/RELN/PTPRZ1/PLXNA4/XRCC2/UBE2V2/TG/PTPRD/NTRK2/BRINP1/PAK3	99
GO:0010631	epithelial cell migration	87/2625	357/18862	7.2146345967209e-08	1.61188637085781e-05	1.25157685952882e-05	PIK3CD/S100A2/RAB13/PTGS2/ATP2B4/TGFB2/DUSP10/AKT3/GATA3/NRP1/MMRN2/DOCK1/PRCP/SP1/DCN/P2RX4/SCARB1/PRKD1/THBS1/FGF7/CDH5/MARVELD3/PLCG2/CDH13/BCAS3/MAP3K3/PTPRM/CCBE1/ROCK2/PRKCE/RTN4/WDPCP/BMP10/ATOH8/MAP4K4/CLASP1/DPP4/FAP/NRP2/SP100/RIN2/SRC/CD40/PPARG/TGFBR2/PTPRG/ADAMTS9/FOXP1/ROBO1/PIK3CB/PFN2/SLIT2/CXCL13/ANXA3/EGF/VEGFC/ARSB/MEF2C/MCC/FGF1/RREB1/EDN1/VEGFA/SASH1/CCR6/HDAC9/BMPER/SEMA3A/MET/MIR129-1/STC1/PTK2B/ADGRA2/FGFR1/ANGPT1/ENPP2/HAS2/PTK2/KANK1/TEK/MIR204/ANXA1/TGFBR1/KLF4/EPB41L4B/DAB2IP/AGTR2	87
GO:0046631	alpha-beta T cell activation	46/2625	149/18862	7.39782935331387e-08	1.61188637085781e-05	1.25157685952882e-05	TNFRSF14/PLA2G2D/RUNX3/SLAMF6/XCL1/TNFSF18/CD55/HLX/ITPKB/NLRP3/GATA3/ZBTB16/CRTAM/HSPH1/RORA/IL4R/TBX21/MALT1/BCL2/BCL3/RSAD2/RUNX1/EOMES/TGFBR2/FOXP1/NFKBIZ/CD86/IL12A/IL2/IL21/IL15/PTGER4/AP3B1/IRF1/ITK/DOCK2/CD83/HLA-E/HLA-DRA/HLA-DRB1/PRDM1/GLI3/RIPK2/CD274/ANXA1/SYK	46
GO:0001655	urogenital system development	80/2625	320/18862	7.57489949033811e-08	1.61188637085781e-05	1.25157685952882e-05	CTNNBIP1/EPHB2/NFIA/VANGL2/PBX1/CENPF/TGFB2/KIF26B/GATA3/ITGA8/BICC1/DLG5/CYP26A1/FGFR2/LGR4/WT1/CAT/ZBTB16/PTPRO/LRRK2/DCN/COL4A1/FOXA1/FMN1/FBN1/MYO1E/GCNT3/FOXB1/SMAD6/IQGAP1/SOX8/PKD1L3/NOG/PECAM1/BCL2/STK11/WDPCP/BMP10/CYP26B1/GLI2/LRP2/EPHA4/BMP7/CRKL/AP1B1/RARB/SMARCC1/ROBO2/PROM1/SLIT2/PDGFRA/ENPEP/DCHS2/HPGD/BASP1/ADAMTS6/GCNT4/MEF2C/FGF1/BMP6/VEGFA/TFAP2B/TBX18/EPHA7/ESR1/DACT2/C1GALT1/BMPER/GLI3/MAGI2/SOX17/ANGPT1/EXT1/HAS2/TEK/ANXA1/GCNT1/TGFBR1/TNC/AGTR2	80
GO:0051962	positive regulation of nervous system development	69/2625	263/18862	8.13662875236863e-08	1.64263863273377e-05	1.27545498148455e-05	EPHB2/ADGRL2/LPAR3/NGF/PLXNA2/NRP1/ZNF365/EGR2/LRRTM3/DLG5/CAPRIN1/MDK/MAP6/TENM4/VSTM5/DRD2/CLSTN3/PLXNC1/SLITRK1/SLITRK6/DCT/DICER1/SOX8/CX3CL1/IST1/NTN1/TRPV2/STK11/NRXN1/LRP2/EPHA4/SERPINE2/NKX2-2/TIAM1/LRRN1/PPARG/DAG1/ROBO2/ROBO1/KALRN/EPHB1/CLSTN2/PRKCI/NLGN1/MAP3K13/IL1RAP/SLIT2/RUFY3/GRID2/VEGFC/MAP1B/MAN2A1/CDKL3/VEGFA/TPBG/UFL1/OPRM1/TIAM2/GLI3/LIMK1/CUX1/RELN/PTPRZ1/PLXNA4/XRCC2/UBE2V2/PTPRD/NTRK2/PAK3	69
GO:0030098	lymphocyte differentiation	87/2625	358/18862	8.25179024708262e-08	1.64263863273377e-05	1.27545498148455e-05	PIK3CD/PLA2G2D/RUNX3/VCAM1/CD2/SLAMF6/FCER1G/TNFSF18/SOX13/HLX/DUSP10/ITPKB/NLRP3/KLF6/IL2RA/GATA3/ZMIZ1/MDK/PTPRJ/MS4A1/ZBTB16/CRTAM/RORA/IL4R/PLCG2/PIK3R6/TBX21/MALT1/BCL2/STK11/BCL3/RSAD2/SOS1/CYP26B1/MERTK/GLI2/SP3/FZD5/DOCK10/INPP5D/HDAC4/MAFB/PREX1/RUNX1/PLCL2/EOMES/TGFBR2/CMTM7/FOXP1/NFKBIZ/RABL3/CD86/RBPJ/IL2/IL21/IL15/TMEM131L/IL7R/PTGER4/PIK3R1/AP3B1/CAMK4/IRF1/NDFIP1/SPINK5/CD74/ITK/DOCK2/CD83/HLA-DRA/HLA-DRB1/HLA-DOA/BAK1/PRDM1/ATG5/CCR6/CARD11/HDAC9/GLI3/PTK2B/TPD52/RIPK2/IFNB1/IFNW1/IFNA2/ANXA1/SYK	87
GO:0060491	regulation of cell projection assembly	54/2625	188/18862	8.64107968446431e-08	1.66637821040091e-05	1.29388798433163e-05	RCC2/CAPZB/WASF2/ODF2L/SRGAP2C/SDCCAG8/NRP1/ARAP1/EPS8/AVIL/P2RX7/CDKL1/SYNE2/ARHGAP44/BCAS3/CDC42EP4/SEPTIN9/ATP8B1/ICAM1/ARHGAP35/CDC42EP3/CCDC88A/WDPCP/HDAC4/SRC/PPP1R16B/TRPM2/LIMK2/KCTD17/CDC42EP1/MAP4/ATG3/PFN2/CLRN1/PLD1/NLGN1/HTT/SLIT2/ARHGAP24/GPM6A/MYO10/PIK3R1/F2RL1/FER/APC/TENM2/RIPOR2/ATG5/COBL/AUTS2/RP1/KANK1/TGFBR1/TENM1	54
GO:0090130	tissue migration	88/2625	365/18862	1.02085915498971e-07	1.90900661983076e-05	1.48228098038697e-05	PIK3CD/S100A2/RAB13/PTGS2/ATP2B4/TGFB2/DUSP10/AKT3/GATA3/NRP1/MMRN2/DOCK1/PRCP/SP1/DCN/P2RX4/SCARB1/PRKD1/THBS1/FGF7/CDH5/MARVELD3/PLCG2/CDH13/BCAS3/MAP3K3/PTPRM/CCBE1/ROCK2/PRKCE/RTN4/WDPCP/BMP10/ATOH8/MAP4K4/CLASP1/DPP4/FAP/NRP2/SP100/RIN2/SRC/CD40/PPARG/TGFBR2/PTPRG/ADAMTS9/FOXP1/ROBO1/PIK3CB/PFN2/SLIT2/CXCL13/ANXA3/EGF/VEGFC/ARSB/MEF2C/MCC/FGF1/RREB1/EDN1/VEGFA/SASH1/CCR6/HDAC9/BMPER/SEMA3A/MET/MIR129-1/STC1/PTK2B/ADGRA2/FGFR1/GRHL2/ANGPT1/ENPP2/HAS2/PTK2/KANK1/TEK/MIR204/ANXA1/TGFBR1/KLF4/EPB41L4B/DAB2IP/AGTR2	88
GO:0030900	forebrain development	86/2625	357/18862	1.47737386967387e-07	2.65831368292684e-05	2.06409332014481e-05	SKI/EPHB2/MFSD2A/EIF2B3/LHX8/SRGAP2C/LMX1A/TBX19/TNR/ATP2B4/SRGAP2/PRKG1/ZMIZ1/NRG3/SLIT1/FGFR2/BNIP3/TSKU/DRD2/FEZ1/LRP6/LRRK2/TCTN1/TBX3/DCLK1/PCDH9/DCT/SYNE2/FOXB1/BCL2A1/PAFAH1B1/MYO1D/NOG/SSTR2/CDH2/XRCC1/ARHGAP35/ALK/SLC8A1/RTN4/GLI2/NR4A2/LRP2/NRP2/ERBB4/PLCB1/SSTR4/SRC/CRKL/RARB/ROBO2/ROBO1/POU1F1/GSK3B/TMEM108/SLIT2/PPARGC1A/RBPJ/EPHA5/ANXA3/RAPGEF2/DNAH5/ZSWIM6/NDST1/PHACTR1/POU3F2/NPY/GLI3/SEMA3A/CDK6/RELN/LAMB1/FOXP2/PLXNA4/CNTNAP2/EXT1/TRAPPC9/NFIB/PAX5/NTRK2/AGTPBP1/LPAR1/AKNA/DAB2IP/OPHN1/ATRX	86
GO:0120032	regulation of plasma membrane bounded cell projection assembly	53/2625	186/18862	1.50771315674022e-07	2.65831368292684e-05	2.06409332014481e-05	RCC2/CAPZB/WASF2/ODF2L/SRGAP2C/SDCCAG8/NRP1/ARAP1/EPS8/AVIL/P2RX7/CDKL1/SYNE2/ARHGAP44/BCAS3/CDC42EP4/SEPTIN9/ATP8B1/ICAM1/ARHGAP35/CDC42EP3/CCDC88A/WDPCP/HDAC4/PPP1R16B/TRPM2/LIMK2/KCTD17/CDC42EP1/MAP4/ATG3/PFN2/CLRN1/PLD1/NLGN1/HTT/SLIT2/ARHGAP24/GPM6A/MYO10/PIK3R1/F2RL1/FER/APC/TENM2/RIPOR2/ATG5/COBL/AUTS2/RP1/KANK1/TGFBR1/TENM1	53
GO:0046632	alpha-beta T cell differentiation	36/2625	107/18862	1.78213159911716e-07	3.05487058281999e-05	2.37200673660272e-05	PLA2G2D/RUNX3/SLAMF6/TNFSF18/HLX/ITPKB/NLRP3/GATA3/ZBTB16/RORA/IL4R/TBX21/MALT1/BCL2/BCL3/RSAD2/RUNX1/EOMES/TGFBR2/FOXP1/NFKBIZ/CD86/IL2/IL21/PTGER4/AP3B1/IRF1/ITK/CD83/HLA-DRA/HLA-DRB1/PRDM1/GLI3/RIPK2/ANXA1/SYK	36
GO:0034341	response to interferon-gamma	55/2625	197/18862	1.86236450580941e-07	3.10612199063509e-05	2.41180177253042e-05	GBP1/GBP2/GBP6/VCAM1/XCL2/XCL1/FASLG/IFITM3/CD44/NCAM1/OAS1/OAS3/OAS2/OASL/PML/CIITA/NLRC5/CX3CL1/IRF8/STX8/CCL3/CDC42EP4/SHFL/ICAM1/IFI30/NR1H2/SUMO1/SP100/CD40/PPARG/PARP14/CLDN1/CAMK2D/TLR3/IRF1/CD74/EDN1/HLA-F/HLA-H/HLA-E/HLA-B/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DPA1/HLA-DPB1/CCL26/NUB1/JAK2/DAPK1/TLR4/GSN/STXBP1	55
GO:0002683	negative regulation of immune system process	94/2625	403/18862	1.97718268592769e-07	3.18386664849436e-05	2.47216794752132e-05	TNFRSF14/PLA2G2D/RUNX3/GBP1/GLMN/IFI16/XCL1/TNFSF18/CD55/TGFB2/HLX/DUSP10/SUSD4/IL2RA/DLG5/GPAM/MDK/PTPRJ/SCGB1A1/DRD2/UBASH3B/CRTAM/A2M/KITLG/LRCH1/PIBF1/LRFN5/GPR68/THBS1/FBN1/IL4R/NOD2/NLRC5/CX3CL1/MMP28/CCL3/DHX58/TBX21/SEC14L1/THOC1/LDLR/NR1H2/MERTK/DPP4/GPR55/INPP5D/PRNP/PLCB1/MAFB/RUNX1/PPARG/PLCL2/CD200/CD86/PARP14/LYAR/CLNK/SLIT2/BANK1/IL2/TMEM131L/TLR3/IL7R/PTGER4/PIK3R1/CARTPT/FER/IRF1/NDFIP1/SPINK5/CD74/DUSP1/RIPOR2/HLA-F/HLA-E/HLA-B/HLA-DRB1/HLA-DOA/ILRUN/BMP5/GLI3/CDK6/PVRIG/IDO1/YTHDF3/PAG1/ANGPT1/TRIB1/CD274/IL33/IFNB1/IFNA2/ANXA1/TLR4	94
GO:0050863	regulation of T cell activation	80/2625	327/18862	2.01216657415784e-07	3.18386664849436e-05	2.47216794752132e-05	TNFRSF14/PLA2G2D/RUNX3/GLMN/VCAM1/CD2/SPTA1/XCL1/TNFSF18/SOX13/CD55/HLX/DUSP10/ITPKB/ZP4/NLRP3/IL2RA/GATA3/DLG5/ZMIZ1/GPAM/MDK/CD5/SCGB1A1/ZBTB16/CRTAM/SLC7A1/HSPH1/TNFSF13B/IL4R/NOD2/PIK3R6/TBX21/MALT1/CD70/SOS1/CYP26B1/GLI2/DPP4/ICOS/PRNP/SRC/RUNX1/TGFBR2/SELENOK/NFKBIZ/CD86/IL12A/IL2/IL21/IL15/TMEM131L/IL7R/PIK3R1/AP3B1/CAMK4/IRF1/NDFIP1/SPINK5/CD74/CD83/RIPOR2/HLA-E/HLA-DRA/HLA-DRB1/HLA-DOA/HLA-DPA1/HLA-DPB1/PRDM1/CARD11/GLI3/IDO1/PAG1/RIPK2/CD274/IFNB1/IFNA2/ANXA1/SYK/PAK3	80
GO:0007416	synapse assembly	50/2625	173/18862	2.07642277012106e-07	3.20340122860426e-05	2.48733590778712e-05	EPHB2/ADGRL2/LRRTM3/SPOCK2/DLG5/SLIT1/SHANK2/VSTM5/CNTN5/DRD2/NECTIN1/CLSTN3/PCDH17/SLITRK1/SLITRK6/GPC6/FARP1/LRFN5/NTN1/CDH2/SHANK1/NRXN1/FZD5/ERBB4/CRKL/LRRN1/ROBO2/EPHB1/CLSTN2/NLGN1/IL1RAP/GABRA2/GRID2/PDLIM5/GPM6A/CDH9/MAP1B/MEF2C/GABRB2/GABRG2/ADGRF1/TPBG/EPHA7/SDK1/UBE2V2/PTPRD/NTRK2/NLGN4X/IL1RAPL2/SLITRK4	50
GO:0055074	calcium ion homeostasis	103/2625	454/18862	2.22404679136909e-07	3.34746164622894e-05	2.59919409353327e-05	PTGFR/LPAR3/MCOLN2/XCL1/ATP1B1/FASLG/ATP2B4/AVPR1B/CD55/SLC30A1/RYR2/BNIP3/STIM1/CCKBR/MS4A1/P2RY6/DRD2/UBASH3B/LRP6/TMTC2/ATP2B1/CMKLR1/P2RX7/P2RX4/TRPC4/HTR2A/EDNRB/AKAP6/BDKRB1/TRPM1/CHRNA7/RYR3/RMDN3/SLC24A5/SLC24A1/PML/GRIN2A/CX3CL1/CDH5/PLCG2/TRPV2/CCL3/GNA13/FAM20A/BCL2/GALR1/CACNA1A/FPR3/SLC8A1/THADA/PRKCE/TACR1/ITGAV/MAIP1/GPR55/BOK/PRNP/SLC24A3/TGM2/JPH2/CD40/TRPM2/KCTD17/XCR1/CCR5/SELENOK/CASR/ATP2C1/HTT/STIM2/PDGFRA/CXCL13/ANK2/CAMK2D/IL2/NPY2R/PTGER4/PDE4D/F2RL1/GRIA1/STC2/EDN1/BAK1/TFAP2B/HCRTR2/GRIK2/ATG5/TRDN/ESR1/CCR6/SNX10/CACNA2D1/TRIM24/STC1/PTK2B/TRPA1/TMEM64/ADCY8/JAK2/LPAR1/GRIN1/DMD/CLIC2	103
GO:0042092	type 2 immune response	18/2625	36/18862	2.6641155214196e-07	3.91434687682865e-05	3.03936186804562e-05	XCL1/DENND1B/HLX/NLRP3/GATA3/IL4R/NOD2/TBX21/BCL3/RSAD2/CD86/NDFIP1/CD74/IDO1/IL33/IFNB1/IFNA2/ANXA1	18
GO:0003018	vascular process in circulatory system	64/2625	245/18862	2.80146386321335e-07	4.02042639532315e-05	3.12172913227592e-05	CTNNBIP1/ECE1/MFSD2A/ATP2B4/AVPR1B/CHRM3/PRKG1/SLC16A12/SLC1A2/EXT2/PTPRJ/SMTNL1/SLC22A8/ARHGAP42/PDE3A/SLC16A7/ATP2B1/SLC7A1/HTR2A/EDNRB/ABCC4/SLC7A8/TJP1/C2CD4B/SLCO3A1/CDH5/INSR/ICAM1/LRP3/ARHGAP35/ROCK2/SLC8A1/SLC1A4/LRP2/CPS1/SLC24A3/SRC/SLC13A3/SLC6A6/CASR/KCNMB2/UTS2B/SLIT2/FGB/GUCY1A1/ITGA1/HTR1A/F2RL1/BMP6/EDN1/VEGFA/GCLC/ATG5/SLC22A1/SLC22A2/DOCK4/FABP5/ANGPT1/EXT1/TEK/TJP2/SLC44A1/SLC16A2/AGTR2	64
GO:0010634	positive regulation of epithelial cell migration	50/2625	175/18862	3.06253045503511e-07	4.29519896318674e-05	3.33508101227747e-05	PIK3CD/PTGS2/TGFB2/AKT3/GATA3/NRP1/DOCK1/SP1/P2RX4/SCARB1/PRKD1/THBS1/FGF7/PLCG2/BCAS3/MAP3K3/CCBE1/ROCK2/PRKCE/RTN4/ATOH8/MAP4K4/CLASP1/NRP2/RIN2/SRC/CD40/TGFBR2/FOXP1/PIK3CB/ANXA3/EGF/VEGFC/FGF1/RREB1/EDN1/VEGFA/SASH1/CCR6/HDAC9/MET/PTK2B/ADGRA2/FGFR1/ANGPT1/ENPP2/HAS2/TEK/ANXA1/EPB41L4B	50
GO:0050770	regulation of axonogenesis	45/2625	151/18862	3.17998185698715e-07	4.36081511988171e-05	3.38602980421181e-05	EPHB2/LPAR3/NGF/TNR/PLXNA2/NRP1/MAP6/DIP2B/PLXNC1/RNF6/SLITRK1/SIPA1L1/IST1/NTN1/TRPV2/CDH2/STK11/ARHGAP35/RTN4/CHN1/EPHA4/TIAM1/ROBO2/ROBO1/GSK3B/SEMA5B/MAP3K13/SLIT2/RUFY3/MAP1B/CDKL3/VEGFA/EPHA7/POU3F2/UST/TIAM2/LIMK1/SEMA3C/SEMA3E/SEMA3A/SEMA3D/PLXNA4/KIF13B/NTRK2/PAK3	45
GO:0002828	regulation of type 2 immune response	16/2625	30/18862	3.94783145258001e-07	5.29610171605897e-05	4.11224914694376e-05	XCL1/HLX/NLRP3/GATA3/IL4R/NOD2/TBX21/RSAD2/CD86/NDFIP1/CD74/IDO1/IL33/IFNB1/IFNA2/ANXA1	16
GO:0097191	extrinsic apoptotic signaling pathway	58/2625	217/18862	4.38870882694809e-07	5.63747926379416e-05	4.37731760761986e-05	IFI6/EYA3/FAF1/NGF/FASLG/ATF3/TGFB2/FAS/BLOC1S2/TCF7L2/BAG3/KITLG/P2RX7/THBS1/BCL2L10/PML/BCL2A1/WWOX/PMAIP1/BCL2/CD70/ICAM1/BIRC6/ACVR1/ITGA6/ITGAV/ZSWIM2/CASP8/SP100/BOK/PAK5/BCL2L1/SRC/GSK3B/IL12A/HTT/BMPR1B/IL2/FGB/TLR3/PIK3R1/CTNNA1/BAK1/BMP5/PHIP/EYA4/SERPINE1/FGFR1/EYA1/JAK2/IL33/TGFBR1/TRAF1/DAB2IP/TRAF2/SRPX/DDX3X/AGTR2	58
GO:0050870	positive regulation of T cell activation	57/2625	212/18862	4.45076609400097e-07	5.63747926379416e-05	4.37731760761986e-05	TNFRSF14/RUNX3/VCAM1/SPTA1/XCL1/SOX13/CD55/HLX/DUSP10/ITPKB/ZP4/NLRP3/IL2RA/GATA3/ZMIZ1/GPAM/MDK/CD5/ZBTB16/SLC7A1/HSPH1/TNFSF13B/IL4R/NOD2/PIK3R6/MALT1/CD70/GLI2/DPP4/ICOS/SRC/RUNX1/TGFBR2/SELENOK/NFKBIZ/CD86/IL12A/IL2/IL21/IL15/IL7R/PIK3R1/AP3B1/CD74/CD83/HLA-E/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CARD11/GLI3/RIPK2/CD274/ANXA1/SYK/PAK3	57
GO:0071346	cellular response to interferon-gamma	50/2625	177/18862	4.47636499636872e-07	5.63747926379416e-05	4.37731760761986e-05	GBP1/GBP2/GBP6/VCAM1/XCL2/XCL1/FASLG/CD44/NCAM1/OAS1/OAS3/OAS2/OASL/PML/CIITA/NLRC5/CX3CL1/IRF8/STX8/CCL3/CDC42EP4/ICAM1/IFI30/NR1H2/SUMO1/SP100/PPARG/PARP14/CLDN1/CAMK2D/TLR3/IRF1/EDN1/HLA-F/HLA-H/HLA-E/HLA-B/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DPA1/HLA-DPB1/CCL26/JAK2/DAPK1/TLR4/GSN/STXBP1	50
GO:1903039	positive regulation of leukocyte cell-cell adhesion	61/2625	234/18862	5.69611907361373e-07	7.03015016065406e-05	5.45868084696625e-05	TNFRSF14/RUNX3/VCAM1/SPTA1/XCL1/SELE/SOX13/CD55/HLX/DUSP10/ITPKB/ZP4/NLRP3/IL2RA/GATA3/ZMIZ1/GPAM/CD44/MDK/CD5/ZBTB16/SLC7A1/HSPH1/TNFSF13B/IL4R/NOD2/PIK3R6/MALT1/CD70/ICAM1/GLI2/DPP4/ICOS/SRC/RUNX1/TGFBR2/SELENOK/NFKBIZ/CD86/IL12A/IL2/IL21/IL15/IL7R/PIK3R1/AP3B1/CD74/CD83/HLA-E/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DPB1/CARD11/GLI3/RIPK2/HAS2/CD274/ANXA1/SYK/PAK3	61
GO:0021954	central nervous system neuron development	29/2625	81/18862	6.29004589524137e-07	7.61095553324206e-05	5.9096571548274e-05	EPHB2/LHX8/ZMIZ1/FGFR2/TSKU/DRD2/TCTN1/DCLK1/CDH11/PAFAH1B1/B4GALT6/ARHGAP35/GLI2/NR4A2/NRP2/EPHA4/B4GALT5/CRKL/ROBO2/ROBO1/EPHB1/SLIT2/GABRB1/RAPGEF2/NPY/SEMA3A/PLXNA4/NFIB/NTRK2	29
GO:0043087	regulation of GTPase activity	107/2625	487/18862	6.85270144685887e-07	8.13231165933963e-05	6.31447307410963e-05	ERRFI1/RCC2/GRHL3/VAV3/RGS4/XCL2/XCL1/RABGAP1L/RASAL2/RGS18/DENND1B/SRGAP2/PLXNA2/RAB3GAP2/SIPA1L2/NRP1/ARHGAP22/PRKG1/DOCK1/ARAP1/ARHGAP42/ELMOD1/ARHGEF12/ARHGAP32/LRRK2/PLXNC1/FGD6/GIT2/FZD10/LRCH1/TBC1D4/SPRY2/DOCK9/SIPA1L1/RGS6/EIF5/MYO9A/TBC1D2B/IQGAP1/CX3CL1/ABR/RAP1GAP2/ARHGAP44/CCL3/BCAS3/ICAM1/ARHGAP35/SOS1/ARHGAP25/RGPD1/MAP4K4/RGPD4/ARHGAP15/PKP4/ITGA6/CHN1/EPHA4/DOCK10/PDE6D/SH3BP4/AGAP1/PLCB1/RIN2/RALGAPA2/RALGAPB/CD40/PREX1/TIAM1/CRKL/EPHA3/GSK3B/KALRN/SLIT2/TBC1D1/EPHA5/CXCL13/ARHGAP24/FAM13A/RAPGEF2/F2RL1/EFNA5/RAPGEF6/ARAP3/ARHGAP26/DOCK2/NEDD9/RIPOR2/RGS17/TIAM2/SNX9/ADAP1/SNX13/CCL26/DOCK4/MET/PLXNA4/PTK2B/RGS20/ASAP1/PTK2/RIC1/NTRK2/RGS3/DAB2IP/RABGAP1/DENND1A/OPHN1	107
GO:0072001	renal system development	71/2625	288/18862	7.0591367400214e-07	8.21923260805134e-05	6.38196433775123e-05	CTNNBIP1/NFIA/VANGL2/PBX1/CENPF/TGFB2/KIF26B/GATA3/ITGA8/BICC1/DLG5/CYP26A1/FGFR2/LGR4/WT1/CAT/ZBTB16/PTPRO/LRRK2/DCN/COL4A1/FMN1/FBN1/MYO1E/GCNT3/SMAD6/IQGAP1/SOX8/PKD1L3/NOG/PECAM1/BCL2/WDPCP/BMP10/CYP26B1/GLI2/LRP2/EPHA4/BMP7/AP1B1/RARB/ROBO2/PROM1/SLIT2/PDGFRA/ENPEP/DCHS2/HPGD/BASP1/ADAMTS6/GCNT4/MEF2C/FGF1/BMP6/VEGFA/TFAP2B/TBX18/EPHA7/DACT2/C1GALT1/BMPER/GLI3/MAGI2/SOX17/ANGPT1/EXT1/HAS2/TEK/GCNT1/TGFBR1/AGTR2	71
GO:0006816	calcium ion transport	93/2625	409/18862	7.66122146297734e-07	8.75507363852466e-05	6.79802730983876e-05	GJA4/CACHD1/PDE4B/LPAR3/MCOLN2/RGS4/XCL1/ATP1B1/FASLG/CACNA1E/ATP2B4/SLC30A1/RYR2/STIM1/MS4A1/P2RY6/PANX1/DRD2/UBASH3B/ANO6/ATP2B1/P2RX7/P2RX4/TRPC4/HTR2A/FGF14/AKAP6/BDKRB1/TRPM1/CHRNA7/RYR3/SLC24A5/ANXA2/SLC24A1/GRAMD2A/PML/GRIN2A/CX3CL1/PKD1L3/PKD1L2/PLCG2/RCVRN/TRPV2/CCL3/BCL2/ICAM1/CACNA1A/CACNG6/LILRA2/EHD3/SLC8A1/THADA/PRKCE/CACNB4/GCG/ITGAV/CALCRL/MAIP1/PRNP/SLC24A3/TRPC4AP/JPH2/TRPM2/XCR1/CCR5/SELENOK/CACNA2D3/CASR/ATP2C1/HTT/STIM2/PPP3CA/EGF/ANK2/CAMK2D/GPM6A/PDE4D/HOMER1/BAK1/ATG5/TRDN/OPRM1/PKD1L1/CACNA2D1/STC1/PTK2B/TRPA1/TRPM3/TMC1/GRIN3A/GRIN1/DMD/CLIC2	93
GO:0007162	negative regulation of cell adhesion	72/2625	295/18862	8.84821592964687e-07	9.92769827306379e-05	7.70853184913925e-05	TNFRSF14/RCC2/PLA2G2D/RUNX3/GBP1/GLMN/XCL1/TNFSF18/TNR/PLXNA2/HLX/IL2RA/PRKG1/DLG5/MDK/SCGB1A1/UBASH3B/CRTAM/PTPRO/PLXNC1/THBS1/CORO2B/IL4R/CX3CL1/ADAMTS18/CDH13/TBX21/BCAS3/ACTN4/MAP4K4/IL1RN/SERPINE2/PRNP/SRC/RUNX1/MIR138-1/FAM107A/PHLDB2/CD86/AP1AR/IL2/TMEM131L/PIK3R1/EFNA5/IRF1/SPOCK1/NDFIP1/CD74/DUSP1/BMP6/RIPOR2/HLA-DRB1/VEGFA/DACT2/GLI3/SEMA3E/SERPINE1/PLXNA4/IDO1/PAG1/ANGPT1/PTK2/KANK1/JAK2/CD274/ACER2/IFNB1/IFNA2/ANXA1/KLF4/AKNA/TNC	72
